match_id,team,opponent,venue,runs_scored,wickets_lost,overs_played,result,player_of_match,match_date
4902,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,219,5,20,Win,Rohit Sharma,2036-08-31
4903,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,142,5,20,Win,Bumrah,2036-09-01
4904,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,8,20,Win,Jadeja,2036-09-02
4905,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,198,9,20,Win,MS Dhoni,2036-09-03
4906,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,195,9,20,Loss,Rohit Sharma,2036-09-04
4907,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,130,5,20,Win,Bumrah,2036-09-05
4908,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,4,20,Win,MS Dhoni,2036-09-06
4909,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,132,3,20,Loss,Rohit Sharma,2036-09-07
4910,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,8,20,Win,MS Dhoni,2036-09-08
4911,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,173,7,20,Win,Bumrah,2036-09-09
4912,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,207,6,20,Loss,MS Dhoni,2036-09-10
4913,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,167,5,20,Loss,Bumrah,2036-09-11
4914,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,180,3,20,Win,MS Dhoni,2036-09-12
4915,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,202,5,20,Loss,MS Dhoni,2036-09-13
4916,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,167,7,20,Win,Bumrah,2036-09-14
4917,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,180,9,20,Loss,Bumrah,2036-09-15
4918,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,210,10,20,Loss,Rohit Sharma,2036-09-16
4919,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,163,6,20,Loss,MS Dhoni,2036-09-17
4920,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,157,8,20,Loss,Rohit Sharma,2036-09-18
4921,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,182,9,20,Win,Bumrah,2036-09-19
4922,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,124,9,20,Win,Rohit Sharma,2036-09-20
4923,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,183,5,20,Win,Rohit Sharma,2036-09-21
4924,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,160,3,20,Loss,Bumrah,2036-09-22
4925,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,211,6,20,Loss,Bumrah,2036-09-23
4926,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,10,20,Win,Jadeja,2036-09-24
4927,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,183,8,20,Loss,Jadeja,2036-09-25
4928,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,189,10,20,Loss,Jadeja,2036-09-26
4929,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,215,4,20,Loss,Bumrah,2036-09-27
4930,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,7,20,Win,MS Dhoni,2036-09-28
4931,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,145,9,20,Loss,Jadeja,2036-09-29
4932,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,152,3,20,Loss,Jadeja,2036-09-30
4933,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,131,3,20,Loss,MS Dhoni,2036-10-01
4934,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,207,5,20,Loss,Bumrah,2036-10-02
4935,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,201,10,20,Loss,Bumrah,2036-10-03
4936,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,196,3,20,Loss,Rohit Sharma,2036-10-04
4937,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,150,10,20,Win,Rohit Sharma,2036-10-05
4938,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,205,3,20,Loss,Jadeja,2036-10-06
4939,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,153,3,20,Win,Jadeja,2036-10-07
4940,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,205,4,20,Loss,Jadeja,2036-10-08
4941,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,173,7,20,Win,Jadeja,2036-10-09
4942,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,5,20,Win,MS Dhoni,2036-10-10
4943,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,10,20,Loss,Rohit Sharma,2036-10-11
4944,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,5,20,Win,Bumrah,2036-10-12
4945,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,194,5,20,Win,Rohit Sharma,2036-10-13
4946,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,197,8,20,Loss,Jadeja,2036-10-14
4947,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,153,8,20,Win,MS Dhoni,2036-10-15
4948,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,145,5,20,Win,Rohit Sharma,2036-10-16
4949,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,129,7,20,Win,Jadeja,2036-10-17
4950,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,164,5,20,Win,Bumrah,2036-10-18
4951,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,7,20,Loss,Bumrah,2036-10-19
4952,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,122,9,20,Win,Bumrah,2036-10-20
4953,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,181,6,20,Win,Bumrah,2036-10-21
4954,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,177,5,20,Win,Jadeja,2036-10-22
4955,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,148,7,20,Win,Rohit Sharma,2036-10-23
4956,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,178,7,20,Win,Jadeja,2036-10-24
4957,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,160,9,20,Win,Jadeja,2036-10-25
4958,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,161,3,20,Loss,Jadeja,2036-10-26
4959,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,204,7,20,Win,MS Dhoni,2036-10-27
4960,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,141,8,20,Win,Rohit Sharma,2036-10-28
4961,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,8,20,Loss,MS Dhoni,2036-10-29
4962,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,172,4,20,Loss,Jadeja,2036-10-30
4963,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,125,7,20,Loss,Rohit Sharma,2036-10-31
4964,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,122,4,20,Win,MS Dhoni,2036-11-01
4965,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,7,20,Loss,Jadeja,2036-11-02
4966,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,182,7,20,Loss,MS Dhoni,2036-11-03
4967,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,145,7,20,Win,Bumrah,2036-11-04
4968,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,151,8,20,Loss,Jadeja,2036-11-05
4969,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,125,4,20,Loss,Rohit Sharma,2036-11-06
4970,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,196,6,20,Win,Rohit Sharma,2036-11-07
4971,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,208,6,20,Win,MS Dhoni,2036-11-08
4972,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,3,20,Win,Bumrah,2036-11-09
4973,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,189,9,20,Loss,Jadeja,2036-11-10
4974,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,164,4,20,Loss,Jadeja,2036-11-11
4975,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,133,8,20,Win,Jadeja,2036-11-12
4976,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,146,4,20,Win,MS Dhoni,2036-11-13
4977,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,140,4,20,Loss,Rohit Sharma,2036-11-14
4978,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,197,6,20,Loss,MS Dhoni,2036-11-15
4979,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,187,7,20,Loss,MS Dhoni,2036-11-16
4980,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,169,4,20,Loss,Jadeja,2036-11-17
4981,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,3,20,Win,Rohit Sharma,2036-11-18
4982,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,161,10,20,Win,Rohit Sharma,2036-11-19
4983,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,151,7,20,Loss,Bumrah,2036-11-20
4984,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,143,5,20,Win,Jadeja,2036-11-21
4985,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,135,7,20,Loss,MS Dhoni,2036-11-22
4986,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,175,7,20,Loss,Rohit Sharma,2036-11-23
4987,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,127,5,20,Win,Rohit Sharma,2036-11-24
4988,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,6,20,Loss,Rohit Sharma,2036-11-25
4989,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,125,9,20,Win,Jadeja,2036-11-26
4990,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,215,8,20,Loss,Bumrah,2036-11-27
4991,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,4,20,Win,Rohit Sharma,2036-11-28
4992,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,197,9,20,Win,Bumrah,2036-11-29
4993,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,201,3,20,Loss,Rohit Sharma,2036-11-30
4994,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,140,5,20,Win,Jadeja,2036-12-01
4995,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,135,5,20,Win,Jadeja,2036-12-02
4996,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,202,3,20,Win,MS Dhoni,2036-12-03
4997,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,8,20,Loss,Rohit Sharma,2036-12-04
4998,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,200,4,20,Win,Jadeja,2036-12-05
4999,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,145,9,20,Loss,Jadeja,2036-12-06
5000,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,176,8,20,Loss,Bumrah,2036-12-07
5001,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,132,8,20,Loss,Jadeja,2036-12-08
5002,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,120,4,20,Win,MS Dhoni,2036-12-09
5003,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,217,6,20,Win,Jadeja,2036-12-10
5004,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,8,20,Loss,Jadeja,2036-12-11
5005,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,214,9,20,Win,Jadeja,2036-12-12
5006,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,121,5,20,Loss,Jadeja,2036-12-13
5007,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,9,20,Win,Rohit Sharma,2036-12-14
5008,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,150,4,20,Loss,Bumrah,2036-12-15
5009,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,197,4,20,Win,MS Dhoni,2036-12-16
5010,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,6,20,Win,Jadeja,2036-12-17
5011,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,220,3,20,Win,Bumrah,2036-12-18
5012,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,147,6,20,Loss,Bumrah,2036-12-19
5013,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,205,3,20,Loss,Rohit Sharma,2036-12-20
5014,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,133,8,20,Loss,Bumrah,2036-12-21
5015,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,129,7,20,Loss,MS Dhoni,2036-12-22
5016,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,205,5,20,Loss,MS Dhoni,2036-12-23
5017,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,176,9,20,Loss,Rohit Sharma,2036-12-24
5018,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,169,8,20,Loss,Jadeja,2036-12-25
5019,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,155,10,20,Loss,Jadeja,2036-12-26
5020,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,148,8,20,Win,Jadeja,2036-12-27
5021,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,121,10,20,Win,Bumrah,2036-12-28
5022,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,10,20,Win,Bumrah,2036-12-29
5023,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,122,10,20,Win,MS Dhoni,2036-12-30
5024,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,136,7,20,Loss,Bumrah,2036-12-31
5025,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,194,7,20,Loss,Jadeja,2037-01-01
5026,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,153,3,20,Loss,Jadeja,2037-01-02
5027,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,145,7,20,Loss,MS Dhoni,2037-01-03
5028,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,179,8,20,Loss,Jadeja,2037-01-04
5029,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,206,9,20,Loss,Jadeja,2037-01-05
5030,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,188,10,20,Loss,Bumrah,2037-01-06
5031,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,171,7,20,Win,Jadeja,2037-01-07
5032,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,158,6,20,Win,MS Dhoni,2037-01-08
5033,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,154,5,20,Loss,Bumrah,2037-01-09
5034,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,220,5,20,Win,MS Dhoni,2037-01-10
5035,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,215,6,20,Win,Bumrah,2037-01-11
5036,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,7,20,Win,Bumrah,2037-01-12
5037,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,216,10,20,Loss,Jadeja,2037-01-13
5038,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,189,6,20,Win,Rohit Sharma,2037-01-14
5039,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,187,4,20,Win,MS Dhoni,2037-01-15
5040,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,10,20,Win,Rohit Sharma,2037-01-16
5041,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,213,5,20,Loss,Jadeja,2037-01-17
5042,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,194,4,20,Win,Bumrah,2037-01-18
5043,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,186,7,20,Win,Bumrah,2037-01-19
5044,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,132,5,20,Win,Rohit Sharma,2037-01-20
5045,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,198,7,20,Win,Bumrah,2037-01-21
5046,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,195,8,20,Win,MS Dhoni,2037-01-22
5047,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,9,20,Loss,Rohit Sharma,2037-01-23
5048,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,5,20,Loss,Rohit Sharma,2037-01-24
5049,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,169,7,20,Win,Jadeja,2037-01-25
5050,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,150,5,20,Loss,Jadeja,2037-01-26
5051,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,209,5,20,Loss,Rohit Sharma,2037-01-27
5052,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,6,20,Loss,Rohit Sharma,2037-01-28
5053,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,128,4,20,Loss,Jadeja,2037-01-29
5054,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,3,20,Win,Rohit Sharma,2037-01-30
5055,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,166,5,20,Loss,Bumrah,2037-01-31
5056,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,157,3,20,Win,Bumrah,2037-02-01
5057,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,218,6,20,Win,Rohit Sharma,2037-02-02
5058,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,192,10,20,Win,Jadeja,2037-02-03
5059,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,133,5,20,Win,Rohit Sharma,2037-02-04
5060,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,189,8,20,Win,MS Dhoni,2037-02-05
5061,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,7,20,Win,Jadeja,2037-02-06
5062,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,3,20,Win,Bumrah,2037-02-07
5063,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,121,4,20,Loss,Rohit Sharma,2037-02-08
5064,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,194,4,20,Win,MS Dhoni,2037-02-09
5065,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,150,9,20,Win,MS Dhoni,2037-02-10
5066,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,132,9,20,Win,MS Dhoni,2037-02-11
5067,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,5,20,Win,Bumrah,2037-02-12
5068,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,7,20,Win,Rohit Sharma,2037-02-13
5069,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,171,5,20,Win,MS Dhoni,2037-02-14
5070,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,145,10,20,Loss,MS Dhoni,2037-02-15
5071,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,220,9,20,Loss,MS Dhoni,2037-02-16
5072,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,151,9,20,Loss,Rohit Sharma,2037-02-17
5073,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,3,20,Loss,MS Dhoni,2037-02-18
5074,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,149,9,20,Loss,Jadeja,2037-02-19
5075,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,9,20,Loss,Rohit Sharma,2037-02-20
5076,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,123,10,20,Loss,Bumrah,2037-02-21
5077,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,210,5,20,Loss,MS Dhoni,2037-02-22
5078,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,126,5,20,Loss,Bumrah,2037-02-23
5079,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,197,5,20,Win,MS Dhoni,2037-02-24
5080,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,191,5,20,Win,Rohit Sharma,2037-02-25
5081,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,173,4,20,Win,Jadeja,2037-02-26
5082,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,210,8,20,Win,Rohit Sharma,2037-02-27
5083,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,179,6,20,Win,Bumrah,2037-02-28
5084,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,159,5,20,Loss,Bumrah,2037-03-01
5085,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,170,7,20,Win,MS Dhoni,2037-03-02
5086,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,183,7,20,Win,MS Dhoni,2037-03-03
5087,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,168,7,20,Loss,Rohit Sharma,2037-03-04
5088,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,161,9,20,Loss,MS Dhoni,2037-03-05
5089,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,213,10,20,Win,MS Dhoni,2037-03-06
5090,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,126,7,20,Loss,Rohit Sharma,2037-03-07
5091,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,187,7,20,Loss,Bumrah,2037-03-08
5092,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,185,10,20,Win,Bumrah,2037-03-09
5093,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,204,5,20,Loss,Rohit Sharma,2037-03-10
5094,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,10,20,Win,Jadeja,2037-03-11
5095,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,202,10,20,Win,Jadeja,2037-03-12
5096,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,7,20,Win,Jadeja,2037-03-13
5097,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,130,5,20,Win,MS Dhoni,2037-03-14
5098,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,165,5,20,Loss,Rohit Sharma,2037-03-15
5099,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,200,7,20,Loss,Bumrah,2037-03-16
5100,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,136,8,20,Win,Rohit Sharma,2037-03-17
5101,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,10,20,Loss,Rohit Sharma,2037-03-18
5102,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,208,7,20,Loss,MS Dhoni,2037-03-19
5103,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,195,9,20,Win,MS Dhoni,2037-03-20
5104,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,192,6,20,Win,Jadeja,2037-03-21
5105,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,128,5,20,Win,MS Dhoni,2037-03-22
5106,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,198,10,20,Win,MS Dhoni,2037-03-23
5107,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,3,20,Loss,Rohit Sharma,2037-03-24
5108,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,215,3,20,Win,Jadeja,2037-03-25
5109,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,153,7,20,Loss,Jadeja,2037-03-26
5110,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,137,6,20,Loss,MS Dhoni,2037-03-27
5111,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,139,10,20,Loss,Rohit Sharma,2037-03-28
5112,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,211,10,20,Win,MS Dhoni,2037-03-29
5113,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,145,3,20,Loss,MS Dhoni,2037-03-30
5114,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,141,9,20,Loss,Bumrah,2037-03-31
5115,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,213,5,20,Win,Rohit Sharma,2037-04-01
5116,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,168,5,20,Win,MS Dhoni,2037-04-02
5117,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,125,10,20,Win,Rohit Sharma,2037-04-03
5118,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,158,9,20,Loss,Bumrah,2037-04-04
5119,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,9,20,Win,MS Dhoni,2037-04-05
5120,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,195,3,20,Win,Jadeja,2037-04-06
5121,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,209,6,20,Loss,Rohit Sharma,2037-04-07
5122,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,219,3,20,Loss,Bumrah,2037-04-08
5123,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,219,7,20,Win,Jadeja,2037-04-09
5124,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,131,6,20,Loss,Jadeja,2037-04-10
5125,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,210,9,20,Win,Jadeja,2037-04-11
5126,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,4,20,Win,Bumrah,2037-04-12
5127,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,10,20,Win,Jadeja,2037-04-13
5128,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,128,7,20,Loss,Bumrah,2037-04-14
5129,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,164,10,20,Win,Rohit Sharma,2037-04-15
5130,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,205,5,20,Loss,Bumrah,2037-04-16
5131,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,4,20,Loss,MS Dhoni,2037-04-17
5132,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,128,9,20,Loss,Bumrah,2037-04-18
5133,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,10,20,Win,Jadeja,2037-04-19
5134,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,4,20,Win,Rohit Sharma,2037-04-20
5135,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,121,6,20,Loss,Rohit Sharma,2037-04-21
5136,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,137,9,20,Win,Bumrah,2037-04-22
5137,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,181,5,20,Win,Bumrah,2037-04-23
5138,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,203,9,20,Loss,Rohit Sharma,2037-04-24
5139,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,156,9,20,Loss,Rohit Sharma,2037-04-25
5140,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,6,20,Win,Jadeja,2037-04-26
5141,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,146,7,20,Loss,Rohit Sharma,2037-04-27
5142,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,5,20,Win,Jadeja,2037-04-28
5143,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,139,4,20,Loss,Bumrah,2037-04-29
5144,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,10,20,Loss,Rohit Sharma,2037-04-30
5145,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,3,20,Win,Bumrah,2037-05-01
